"customer_id","user_id","clean_name","age","age_range","gender","clean_email","clean_phone_number","clean_city","clean_state","signup_date","preferred_contact_method"
90893133,81503856,Olivia Oliver,26.0,"16-30",Female,melissa_oliver@gmail.com,"744-250-8595",Nashville,TN,"2021-03-28",Email
91156554,57219209,Nicole Richard,41.0,"31-50",Female,steven19@gmail.com,"539-611-9564",Fort Worth,TX,"2019-04-18",SMS
91202508,36757737,Cody Mills,62.0,"51-70",Male,peter_mills@icloud.com,"438-647-4690",Austin,TX,"2023-10-13",SMS
91259008,41774346,Monica Nunez,94.0,"71+",Female,ranger4294@hotmail.com,"910-237-6270",San Jose,"","2024-03-11",Push Notification
91390501,54349361,"",74.0,"71+",Female,ronald_moody@@outlook.com,"419-195-9383",Fort Worth,"","2021-06-14",""
91478884,47376585,Brandon Orr,36.0,"31-50",Male,carly.orr@gmail.com,"203-225-9970",Phoenix,AZ,"2019-05-14",""
91480362,41523529,Lauren Howell,81.0,"71+",Female,charles.howell@gmail.com,,Portland,"","",Email
91644298,67684996,Spencer Black,77.0,"71+",Male,brianblack@gmail.com,"362-529-3824",Las Vegas,NV,"2026-02-04",Email
91721371,45503389,Chad Martinez,53.0,"51-70",Male,matthew_martinez@gmail.com,"825-765-3688","",TX,"2020-02-01",SMS
91722503,87446468,Zachary Harris,79.0,"71+",Male,jamesharris@gmail.com,"616-491-4439",Austin,TX,"2023-08-02",SMS
91737913,78064830,"",92.0,"71+",Male,ace5153@gmail.com,,Columbus,OH,"2024-03-19",SMS
91804602,42138745,Todd Martin,53.0,"51-70",Male,patriciamartin@icloud.com,,Chicago,IL,"2022-02-14",Email
91846696,31980274,"",102.0,"71+","",jennifernewman@icloud.com,"371-140-5292",Nashville,TN,"2021-10-18",Email
91883846,84593961,"",,"71+",Female,lydiaking@outlook.com,"398-821-8303",Dallas,TX,"2019-04-05",Email
91952730,96691619,Christopher Owens,45.0,"31-50",Male,christopher19@gmail.com,"447-290-2954",Houston,TX,"2023-04-15",Email
92352411,52133044,Tracy Herring,90.0,"71+",Female,jacobherring@outlook.com,"577-152-9470",San Francisco,CA,"2020-06-04",Push Notification
92518345,23318904,Joshua Martin,72.0,"71+","",jmartin@yahoo.com,"635-190-4972",Philadelphia,PA,"2022-07-28",SMS
92545028,20993268,Heidi Thompson,28.0,"16-30",Female,dthompson@outlook.com,"868-264-9416",Las Vegas,NV,"2021-03-01",Push Notification
92558242,27558317,Garrett Walker,34.0,"31-50",Male,alan61@gmail.com,"944-161-5799",Columbus,"","2026-03-08",SMS
92590645,16895666,"",93.0,"71+",Male,ace1901@gmail.com,"369-884-9693",San Jose,CA,"2020-09-25",Push Notification
92631441,89795010,Guy Dalton,65.0,"51-70","",guy_dalton@gmail.com,"899-874-8130",Seattle,WA,"2020-01-26",SMS
92874006,55657579,Joshua Wood,89.0,"71+",Male,david.wood@gmail.com,"970-415-6152",Dallas,TX,"2020-10-24",Push Notification
92924837,21381064,Julie Gray,0.0,"16-30",Female,ace1396@icloud.com,"578-347-9207",Fort Worth,"","2018-11-16",Push Notification
92950779,55679506,Isabella Bailey,18.0,"16-30",Other,isabella_bailey@gmail.com,"506-266-7126",San Francisco,CA,"2024-11-19",Email
92963368,41473195,John Diaz,29.0,"16-30",Male,ace525@hotmail.com,"315-243-4171",Columbus,OH,"2024-09-24",""
93154172,71070189,Ryan Porter,,"71+",Male,,"947-623-4061",Boston,MA,"2021-07-03",Email
93176117,42329237,Jamie Jacobs,29.0,"16-30",Female,joshua_jacobs@gmail.com,"525-688-3072",Philadelphia,PA,"2026-06-01",SMS
93334601,27758595,"",42.0,"31-50",Female,cdavis@icloud.com,,Charlotte,NC,"2024-10-10",Email
93446356,93638503,Kim Duncan,83.0,"71+","",kim_duncan@gmail.com,"725-664-8816",Los Angeles,CA,"2021-09-07",Email
93568503,10872248,John Miller,33.0,"31-50",Male,lorimiller@yahoo.com,"336-189-4070",Fort Worth,"","2024-06-30",SMS
93592219,91378577,Emily Evans,67.0,"51-70",Female,rocky453@gmail.com,"971-317-7928","",MI,"2021-03-25",SMS
93652460,61642594,Denise Fleming,30.0,"16-30",Female,,"597-934-1482",Philadelphia,PA,"2022-12-30",Push Notification
93794475,15354599,John Garza,39.0,"31-50",Male,austin.garza@gmail.com,"330-994-6695","",OH,"2022-03-19",""
93821894,27129912,Julie Shepard,42.0,"31-50",Female,ace3610@aol.com,"873-474-7326",Fort Worth,TX,"2024-05-10",Email
93851247,35643159,Scott Morrison,85.0,"71+",Male,ranger9981@gmail.com,"747-234-1070",Boston,MA,"",Email
93940940,66722344,Terry Shaffer,42.0,"31-50",Male,sunny6234@gmail.com,"691-421-3910","",NC,"2023-06-30",SMS
94127561,25374874,Courtney Vega,45.0,"31-50",Female,kvega@outlook.com,,Austin,"","2018-08-25",""
94183695,81688860,Kayla Hernandez,57.0,"51-70",Female,michele84@gmail.com,"674-644-8436",Phoenix,AZ,"2023-11-08",SMS
94216001,64634663,Meghan Prince,92.0,"71+",Female,rocky2704@gmail.com,"311-584-4905",Austin,TX,"",SMS
94281857,68496914,Jacqueline Sanders,28.0,"16-30",Female,laura_sanders@outlook.com,"419-835-1914",Seattle,WA,"",SMS
94322033,42614537,Derek Adams,15.0,"16-30","",dadams@gmail.com,,Portland,OR,"2022-06-15",Push Notification
94323222,67061186,Tracy Jensen,51.0,"51-70",Male,,"314-385-9950",Charlotte,NC,"",SMS
94560158,91030736,Melissa Garrett,,"71+",Female,,,Fort Worth,TX,"2025-01-09",Email
94676162,20200074,Michael Malone,39.0,"31-50",Male,,"568-436-1024",Las Vegas,NV,"2018-11-22",""
94712997,68353204,Cristian P. Coleman,42.0,"31-50",Male,,"230-582-1826",Austin,TX,"2020-04-22",Email
94743076,21267237,"",32.0,"31-50","",mmurray@icloud.com,"732-456-4157",Phoenix,AZ,"",SMS
94790150,86397676,Michael Davis,79.0,"71+","",mdavis@gmail.com,"491-434-4432",Boston,MA,"2022-10-07",SMS
94819556,49910061,April Ball,74.0,"71+",Female,ranger7696@icloud.com,"910-850-8876",Detroit,MI,"2019-07-15",Push Notification
94970119,58024342,Sue Parks,53.0,"51-70","",sue_parks@icloud.com,"584-262-2640",Boston,MA,"",""
94982908,64502486,"",73.0,"71+","",sarah79@gmail.com ,"832-976-3042",San Francisco,"","2024-01-06",Push Notification
94989976,37760841,Natasha Pierce,85.0,"71+",Female,stacy65@gmail.com,"904-819-3902",Boston,MA,"2026-05-23",Email
95060193,33978249,"",41.0,"31-50","",julie_joseph@hotmail.com,"341-757-7813",Phoenix,AZ,"2023-07-18",SMS
95268296,72732043,Lisa Chavez,29.0,"16-30",Female,daniel_chavez@gmail.com,"864-217-9709",San Jose,CA,"2022-11-11",Email
95282470,35487660,Michael Frank,,"71+",Male,buddy1753@yahoo.com,"533-375-4341",Detroit,MI,"2020-01-14",Push Notification
95318289,48668783,David Newman,62.0,"51-70","",david.newman@gmail.com,"583-984-4219",Phoenix,AZ,"2022-11-27",Email
95445405,38754377,"",73.0,"71+",Male,hunter24@gmail.com,"388-361-2468",San Francisco,CA,"2025-10-21",Email
95618110,26879290,Thomas Snyder,27.0,"16-30",Male,alexandersnyder@icloud.com,"716-326-4087",Austin,TX,"",Push Notification
95704631,17869910,Ronnie Delacruz,70.0,"51-70","",ronniedelacruz@gmail.com,"388-549-6799",Denver,CO,"2022-12-23",SMS
95756900,97225156,Michelle Macdonald,,"71+",Female,stacey_macdonald@icloud.com,"687-799-5036","",OH,"2019-03-17",""
95758649,65857931,Lisa Gilmore,43.0,"31-50",Female,benjamingilmore@gmail.com,"935-504-8999",Charlotte,NC,"2019-06-16",""
95831286,93370583,Larry Hill,88.0,"71+",Male,dawn45@icloud.com,"899-800-1296",Austin,TX,"2018-09-18",Push Notification
95918360,79967676,Mathew Chapman,26.0,"16-30",Male,timothy95@yahoo.com,"673-953-3383","",IL,"2024-07-20",Email
96057593,43742830,Michael Mills,65.0,"51-70",Other,michael46@yahoo.com,,Las Vegas,NV,"2019-11-25",""
96128115,71510041,Michael Barker,58.0,"51-70",Male,ace538@gmail.com,"706-174-1579",Columbus,OH,"2021-03-12",SMS
96261621,99038359,Karen Carter,,"71+","",karen_carter@gmail.com,,Phoenix,AZ,"2025-01-05",Email
96274567,18004482,Shannon Sanchez,20.0,"16-30",Female,,"240-427-6096",Houston,"","2025-09-16",Push Notification
96300902,32151928,Dana Ortiz,33.0,"31-50",Female,michael34@icloud.com,"930-620-1276",San Antonio,TX,"",Push Notification
96347724,67403166,Christina Reyes,45.0,"31-50",Female,charles15@gmail.com,"938-553-4191",Indianapolis,IN,"2019-07-01",Push Notification
96368203,33640702,George Fleming,44.0,"31-50",Male,,"902-111-1539",New York,NY,"2018-06-10",""
96525668,66581473,Stefanie Harris,39.0,"31-50","",,"890-100-1697",Denver,CO,"2020-11-14",SMS
96547189,52169044,Patrick Kemp,40.0,"31-50",Male,christina_kemp@gmail.com,"468-409-6091",Los Angeles,CA,"2025-08-20",Email
96629889,74019136,David Rogers,43.0,"31-50",Male,michael_rogers@hotmail.com,"290-275-7938",Jacksonville,FL,"",SMS
96707983,74893936,Laura Wright,24.0,"16-30",Female,,"612-302-2232",Jacksonville,FL,"2022-01-09",SMS
96721710,39254705,Matthew Chang,40.0,"31-50",Male,mary55@outlook.com,"967-112-6216",San Antonio,TX,"2021-01-23",Email
96750368,35556386,Morgan Giles,73.0,"71+",Female,ashlee5@gmail.com,"305-793-1914",Las Vegas,Prefer not to say,"2021-07-04",Push Notification
96825515,13471527,Beverly Lawson,,"71+",Female,robert.lawson@gmail.com,"249-731-7672",San Diego,"","2018-09-04",SMS
96879854,89470029,Lisa Russell,60.0,"51-70",Female,hrussell@yahoo.com,"782-871-3494",Denver,CO,"2021-02-06",Email
96926431,75319931,Gary White,16.0,"16-30",Male,,"511-972-4609",Dallas,TX,"2023-05-20",SMS
96934122,35808537,Valerie Barry,34.0,"31-50",Female,robert.barry@yahoo.com,,San Diego,CA,"2022-05-09",Push Notification
97139443,17849494,Clifford Zamora,54.0,"51-70",Male,donald.zamora@icloud.com,,Austin,TX,"2024-08-09",Push Notification
97219599,89978790,Thomas Phillips,37.0,"31-50",Male,,"310-234-4026",Columbus,OH,"2021-05-01",""
97236246,75884623,Rebecca Tran,18.0,"16-30",Female,,"432-337-5459",Houston,TX,"2020-01-22",SMS
97364555,34073380,Kelsey Walter,24.0,"16-30","",kelsey.walter@gmail.com,,San Antonio,TX,"2020-01-31",Push Notification
97488142,15403355,Christopher Morris,34.0,"31-50",Male,kelly.morris@gmail.com,"861-308-1283",New York,NY,"2025-04-29",SMS
97512508,43101783,Martha Adams,48.0,"31-50",Female,jill_adams@gmail.com,"632-611-3203",Seattle,"","2024-08-02",Push Notification
97874085,13326769,Nicole Welch,55.0,"51-70","",ranger1496@gmail.com,"737-363-1334",Dallas,TX,"2024-05-01",Push Notification
97883261,30514014,Kelli Garcia,53.0,"51-70","",,"295-684-7550",Charlotte,NC,"",Push Notification
97902129,86460539,"",25.0,"16-30",Male,,"423-130-6366",San Antonio,TX,"2021-10-19",Email
97980930,75529051,Katherine Jackson,56.0,"51-70","",sunny7561@gmail.com,"280-180-6993",San Jose,CA,"2020-06-29",Push Notification
98010774,12784407,Vanessa Franklin,22.0,"16-30",Female,afranklin@gmail.com,"905-365-4346",Los Angeles,CA,"2026-02-09",Email
98054173,66379329,Anthony Oneal,36.0,"31-50",Male,jodi_oneal@gmail.com,"296-103-6338",Las Vegas,NV,"2024-03-03",Email
98122539,56600900,Henry Clarke,42.0,"31-50",Male,jclarke@icloud.com,"944-529-7199",Austin,TX,"2025-04-09",""
98145654,35511941,Rhonda Peterson,74.0,"71+",Female,epeterson@outlook.com,,Portland,OR,"2024-01-23",SMS
98195059,36550845,Tracy Terry,52.0,"51-70",Male,,,Charlotte,NC,"2020-03-01",Push Notification
98227303,33357554,Jennifer Griffith,95.0,"71+",Female,philip18@icloud.com,"750-941-7973",Seattle,WA,"",""
98269682,36687537,Latoya Ingram,39.0,"31-50",Female,david_ingram@hotmail.com,"925-247-8586",Columbus,OH,"",Email
98292612,51511484,"",51.0,"51-70",Female,elizabeth.smith@gmail.com,"683-281-1535",Seattle,WA,"2025-05-29",Email
98346110,19528530,Kenneth Wang,,"71+",Male,alanwang@hotmail.com,"707-737-6681",Los Angeles,"","2026-05-15",SMS
98436473,45159040,Kyle Webb,,"71+",Male,bwebb@gmail.com,"931-550-5831",New York,"","2024-11-04",Email
98473848,87337818,Randy Price,33.0,"31-50",Male,jennifer_price@gmail.com,"981-502-9816",Las Vegas,NV,"2021-05-26",""
98575748,60929647,Gregory Lee,,"71+",Male,,,Nashville,TN,"2021-03-08",Push Notification
98725654,23903144,Brian Tucker,74.0,"71+",Male,chase_tucker@icloud.com,"211-425-7820",Boston,MA,"2024-10-25",""
98842638,57623800,Robin Miranda,31.0,"31-50",Female,molly9@gmail.com,,Fort Worth,"","2024-07-16",SMS
98843907,93115778,Monica Cooper,58.0,"51-70",Female,kevin_cooper@gmail.com,"966-143-7010",Columbus,OH,"",Push Notification
98870276,75793759,Tanner Dodson,74.0,"71+",Male,carmen_dodson@gmail.com,"301-237-4837",Detroit,MI,"",Push Notification
98930456,83197857,Whitney Potter,46.0,"31-50",Female,juliapotter@gmail.com,"353-720-9446",Boston,MA,"",Email
98955314,19736572,Shirley Scott,48.0,"31-50",Female,sunny6695@outlook.com,"785-947-8761",Seattle,WA,"2023-07-12",Push Notification
99068509,77908907,"",58.0,"51-70",Male,aramos@hotmail.com,,San Francisco,CA,"2021-02-01",Push Notification
99078806,28740864,Erica Morris,,"71+",Female,michelle27@outlook.com,"828-451-6995",Houston,TX,"2019-01-19",Email
99170406,20896797,Jennifer Woods,54.0,"51-70",Female,kwoods@icloud.com,"809-820-3964",Los Angeles,CA,"2023-01-27",""
99269266,50962024,Sarah Williamson,40.0,"31-50",Female,,"704-787-6633","",NY,"2022-11-03",SMS
99300492,15134794,Leon Turner,30.0,"16-30",Male,timothy19@hotmail.com,"662-871-9834",Seattle,WA,"2023-05-16",""
99501846,83793389,"",62.0,"51-70",Female,dmills@gmail.com,"595-390-8486","",IN,"2019-10-17",Push Notification
99541016,87265240,Angela Serrano,22.0,"16-30",Female,jserrano@outlook.com,"820-808-4765",Seattle,WA,"2022-07-17",Push Notification
99663907,52587010,"",83.0,"71+",Female,lindsey.johnson@gmail.com,"483-881-2474","",TX,"2024-04-24",SMS
99686286,31079846,Christian Sullivan,92.0,"71+",Male,,"612-777-6646","",NY,"",Email
99927658,45059710,Stephanie Griffin,,"71+",Female,donna22@icloud.com,"835-151-1183",Seattle,"","2019-01-05",SMS
99941500,46249845,"",15.0,"16-30","",justin70@gmail.com,"882-832-2692",New York,NY,"",Push Notification
99943797,24942603,Jesus Lee,28.0,"16-30",Male,reneelee@icloud.com,,"",CA,"2026-04-16",SMS
99987086,72394301,Michael Merritt,54.0,"51-70","",mmerritt@gmail.com,"634-975-5490",Philadelphia,PA,"2025-11-30",SMS
99991136,19196777,Nancy Martinez,60.0,"51-70",Female,sarah_martinez@gmail.com,,Philadelphia,PA,"2020-08-01",Push Notification
