customer_id,user_id,name,age,gender,email,phone_number,city,state,signup_date,preferred_contact_method
98010774,12784407,Vanessa Franklin,22.0,Female,afranklin@gmail.com,905-365-4346,Los Angeles,ca,2026-02-09,Email
54550177,46173157,,31.0,,adam_vasquez@icloud.com,627-762-3096,Las Vegas,NV,2021-03-13,
46670512,87342561,Joann Carey,0.0,Female,nicole.carey@yahoo.com,774-272-5748,,,2019-07-07,SMS
26706752,15399803,Michele Rice,17.0,Female,,,Nashville,TN,,
59394697,33513701,,43.0,Male,kennethjackson@icloud.com,583-314-1683,Philadelphia,PA,2025-02-24,SMS
68646621,73149551,Jennifer Moore,,,jmoore@gmail.com,282-336-6855,Indianapolis,IN,2018-10-19,Push Notification
63690013,79654147,,32.0,,chase.hernandez@hotmail.com,,Chicago,IL,,Push Notification
69020451,97444123,Angela Duarte,51.0,Female,cduarte@@icloud.com,313-505-4140,San Diego,ca,2020-09-16,Email
61894582,69355025,Joshua Gonzalez,30.0,Male,jgonzalez@gmail.com,(849) 995-9292,Indianapolis,IN,2021-09-02,Email
55504725,47333543,Heather Cortez,38.0,Female,andrea96@gmail.com,830-547-8938,San Jose,CA,2025-12-08,SMS
35074182,34359060,,87.0,Male,aibarra@gmail.com,288-465-6258,columbus,OH,2021-06-24,Push Notification
76599269,88561612,Christopher Holden,95.0,Male,thomas_holden@gmail.com,7757241366,,MA,,SMS
76776459,68503492,Bradley Rangel,61.0,Male,amy_rangel@gmail.com,835-654-3913,houston,TX,2023-08-30,Push Notification
59304469,95199362,David Davis,,,david5@gmail.com,985-542-9798,San Jose,,2024-10-03,SMS
79696025,75998319,Lorraine Davis,46.0,Female,adrianadavis@gmail.com,542-758-5133,Houston,TX,2020-03-27,
45798645,22246348,Michael Taylor,48.0,Male,robert_taylor@gmail.com,603-646-6387,Dallas,TX,2024-12-15,Push Notification
21087928,73083727,Miguel Freeman,38.0,Male,crystal_freeman@icloud.com,360-906-9698,Detroit,MI,2022-02-03,SMS
66975380,56702542,Sarah Ortiz,46.0,,sarah.ortiz@gmail.com,770-457-6232,Detroit,MI,2019-07-20,Push Notification
20593403,64807553,derek cook,35.0,Male,rodney.cook@icloud.com,,San Jose,ca,2024-09-19,Push Notification
67795113,54735895,Dawn Atkins,24.0,Female,ratkins@yahoo.com,890-914-6833,DENVER,CO,2018-11-22,
83832717,89254563,Brenda Patel,23.0,Female,katherine41@gmail.com,775-432-8837,Columbus,OH,2018-08-29,Push Notification
84121929,20576383,Sarah Taylor,71.0,,rocky3666@icloud.com,209-477-4287,Los Angeles,CA,2020-05-23,
42051937,86125617,Joseph Chavez,67.0,Male,,,Los Angeles,CA,2024-11-12,
